record_id,athlete_id,date,device_type,daily_steps,active_minutes,calories_burned_device,avg_heart_rate,max_heart_rate,resting_heart_rate,sleep_hours,sleep_quality_score,stress_score,recovery_score,is_training_day,user_scenario
WEAR00030184,ATH000755,2023-04-24,Apple Watch,13163,242,4112,151,166,60,8.7,73.3,29,75,True,weight_loss
WEAR00030185,ATH000755,2024-09-25,Garmin,10543,142,1569,149,166,62,9.0,81.3,48,61,True,weight_loss
WEAR00030186,ATH000755,2024-07-19,Whoop,12288,213,3786,181,190,47,7.5,70.3,59,85,True,weight_loss
WEAR00030187,ATH000755,2022-12-31,Fitbit,12321,171,2761,155,167,70,7.7,70.6,27,85,True,weight_loss
WEAR00030188,ATH000755,2023-12-23,Apple Watch,14334,136,1859,154,172,75,7.9,87.3,54,71,True,weight_loss
WEAR00030189,ATH000755,2022-09-28,Apple Watch,14536,170,1904,157,171,62,7.2,86.5,40,83,True,weight_loss
WEAR00030190,ATH000755,2023-10-09,Fitbit,16672,190,2600,148,171,62,8.2,91.2,59,80,True,weight_loss
WEAR00030191,ATH000755,2023-01-12,Apple Watch,12756,179,2688,152,170,69,9.0,71.1,50,61,True,weight_loss
WEAR00030192,ATH000755,2022-06-07,Apple Watch,14542,144,2644,150,175,54,8.9,74.5,43,65,True,weight_loss
WEAR00030193,ATH000755,2023-09-17,Garmin,14583,172,2583,146,168,64,7.1,86.5,37,65,True,weight_loss
WEAR00030194,ATH000755,2022-03-07,Garmin,12861,128,1598,145,152,56,7.4,70.8,48,76,True,weight_loss
WEAR00030195,ATH000755,2022-02-16,Garmin,16105,154,1402,142,152,74,7.7,89.1,41,82,True,weight_loss
WEAR00030196,ATH000755,2024-02-04,Garmin,17850,140,1880,133,148,45,8.2,78.3,50,62,True,weight_loss
WEAR00030197,ATH000755,2024-11-18,Garmin,17207,162,1889,133,152,67,7.3,84.0,33,70,True,weight_loss
WEAR00030198,ATH000755,2024-10-28,Fitbit,16628,164,1927,146,166,66,8.0,81.3,24,80,True,weight_loss
WEAR00030199,ATH000755,2022-07-04,Apple Watch,14321,149,1583,161,173,67,8.4,78.8,60,82,True,weight_loss
WEAR00030200,ATH000755,2023-11-11,Whoop,12111,166,1680,143,150,53,8.0,74.7,20,78,True,weight_loss
WEAR00030201,ATH000756,2022-09-16,Whoop,12020,251,3412,152,172,46,8.2,85.1,27,66,True,professional
WEAR00030202,ATH000756,2024-10-15,Garmin,14893,170,1396,136,147,48,8.0,74.5,53,70,True,professional
WEAR00030203,ATH000756,2024-09-04,Fitbit,13264,197,2949,162,171,74,7.3,70.7,37,76,True,professional
WEAR00030204,ATH000756,2022-06-12,Fitbit,8340,197,2214,133,150,52,7.3,90.9,38,76,True,professional
WEAR00030205,ATH000756,2022-07-19,Apple Watch,14941,184,2685,158,168,75,8.6,84.1,29,76,True,professional
WEAR00030206,ATH000756,2022-08-21,Whoop,13325,186,2641,152,174,75,7.1,76.0,34,73,True,professional
WEAR00030207,ATH000756,2024-05-21,Garmin,11927,167,1774,141,147,71,7.5,89.5,36,75,True,professional
WEAR00030208,ATH000756,2024-07-13,Apple Watch,8074,139,1589,134,154,45,7.2,90.9,42,62,True,professional
WEAR00030209,ATH000756,2022-12-13,Fitbit,13789,241,3043,162,167,75,7.4,91.9,28,74,True,professional
WEAR00030210,ATH000756,2023-01-16,Apple Watch,12661,162,1836,146,170,47,8.0,87.9,36,70,True,professional
WEAR00030211,ATH000756,2024-01-03,Whoop,9144,238,4358,148,175,61,9.0,86.5,49,65,True,professional
WEAR00030212,ATH000756,2023-11-18,Fitbit,10681,165,2605,153,173,46,7.4,78.8,35,85,True,professional
WEAR00030213,ATH000756,2023-02-18,Apple Watch,8882,175,2178,164,167,59,8.6,86.2,33,66,True,professional
WEAR00030214,ATH000756,2023-03-13,Whoop,9652,234,2696,151,170,54,8.8,73.8,40,77,True,professional
WEAR00030215,ATH000756,2024-09-25,Garmin,11128,147,1437,140,146,70,8.0,80.0,44,71,True,professional
WEAR00030216,ATH000756,2022-04-03,Garmin,13842,160,1935,145,146,66,8.5,76.0,45,84,True,professional
WEAR00030217,ATH000756,2022-02-17,Apple Watch,9486,162,1573,161,174,72,8.2,83.1,58,63,True,professional
WEAR00030218,ATH000756,2022-12-03,Garmin,12690,200,2005,139,155,75,8.1,70.4,31,83,True,professional
WEAR00030219,ATH000756,2022-12-15,Garmin,10538,169,2084,155,165,66,7.1,92.3,50,84,True,professional
WEAR00030220,ATH000756,2023-07-08,Apple Watch,14841,247,3092,171,190,70,8.5,85.3,35,78,True,professional
WEAR00030221,ATH000756,2022-04-27,Whoop,13181,143,1258,131,155,67,8.3,93.3,47,82,True,professional
WEAR00030222,ATH000756,2022-11-26,Fitbit,8875,165,1705,129,154,68,7.5,84.6,56,60,True,professional
WEAR00030223,ATH000756,2023-08-24,Garmin,10811,185,2202,161,169,75,8.5,91.6,52,65,True,professional
WEAR00030224,ATH000756,2022-07-06,Apple Watch,8667,265,3666,164,168,56,8.3,74.2,37,60,True,professional
WEAR00030225,ATH000756,2024-02-07,Fitbit,11990,205,3752,174,188,58,8.6,86.3,36,84,True,professional
WEAR00030226,ATH000756,2024-05-30,Fitbit,11346,253,3268,154,172,57,7.5,77.2,58,76,True,professional
WEAR00030227,ATH000756,2022-06-19,Apple Watch,11479,203,1688,129,151,48,8.9,85.0,26,61,True,professional
WEAR00030228,ATH000756,2023-10-11,Whoop,13938,226,2573,161,170,71,8.3,86.5,41,74,True,professional
WEAR00030229,ATH000756,2022-01-21,Fitbit,11966,152,1783,145,153,55,8.5,79.8,21,60,True,professional
WEAR00030230,ATH000756,2024-10-28,Whoop,12811,202,3553,152,172,53,8.2,75.5,30,65,True,professional
WEAR00030231,ATH000756,2024-11-18,Garmin,10817,200,2707,146,173,69,8.1,81.2,56,74,True,professional
WEAR00030232,ATH000756,2024-12-05,Whoop,11222,217,2293,163,173,55,8.9,73.9,27,68,True,professional
WEAR00030233,ATH000756,2024-05-11,Apple Watch,10659,180,2040,150,173,72,7.7,79.5,35,79,True,professional
WEAR00030234,ATH000756,2024-10-11,Garmin,10513,212,3275,181,187,73,7.6,78.3,59,72,True,professional
WEAR00030235,ATH000756,2023-10-12,Garmin,14292,258,3747,164,173,57,8.2,91.7,25,67,True,professional
WEAR00030236,ATH000756,2023-10-28,Whoop,10561,156,2253,148,165,52,8.7,73.7,52,75,True,professional
WEAR00030237,ATH000756,2023-08-03,Apple Watch,9438,230,2986,156,170,73,7.1,91.9,60,60,True,professional
WEAR00030238,ATH000756,2024-09-26,Garmin,10568,209,2055,134,150,72,7.5,74.7,51,79,True,professional
WEAR00030239,ATH000756,2024-01-25,Apple Watch,10462,148,1614,152,166,69,7.9,81.9,39,60,True,professional
WEAR00030240,ATH000756,2023-12-20,Garmin,12781,245,3943,161,175,71,7.2,82.7,31,75,True,professional
WEAR00030241,ATH000757,2022-02-19,Whoop,16804,137,1411,126,152,53,8.4,70.8,26,84,True,weight_loss
WEAR00030242,ATH000757,2023-05-19,Fitbit,15567,196,3997,145,165,53,8.8,72.9,23,64,True,weight_loss
WEAR00030243,ATH000757,2022-05-30,Fitbit,14359,190,2659,149,169,52,8.1,86.3,39,62,True,weight_loss
WEAR00030244,ATH000757,2022-08-13,Fitbit,11238,231,6199,167,186,69,7.9,77.3,39,64,True,weight_loss
WEAR00030245,ATH000757,2024-03-20,Garmin,12001,137,1893,155,167,64,8.5,82.3,50,81,True,weight_loss
WEAR00030246,ATH000757,2023-07-31,Garmin,14316,175,2186,140,148,70,8.6,94.5,37,75,True,weight_loss
WEAR00030247,ATH000757,2024-09-09,Garmin,15610,243,5754,165,189,61,8.1,91.7,21,78,True,weight_loss
WEAR00030248,ATH000757,2023-06-19,Apple Watch,15998,159,1889,140,151,49,8.1,82.4,52,79,True,weight_loss
WEAR00030249,ATH000757,2022-09-23,Whoop,14413,205,4551,146,172,61,7.1,92.1,21,80,True,weight_loss
WEAR00030250,ATH000757,2024-03-30,Garmin,14800,186,2281,128,150,75,7.1,91.9,30,79,True,weight_loss
WEAR00030251,ATH000757,2023-07-14,Fitbit,13874,127,2376,159,166,65,7.7,82.9,27,68,True,weight_loss
WEAR00030252,ATH000757,2024-08-03,Whoop,16234,226,3800,169,185,59,8.3,91.2,28,83,True,weight_loss
WEAR00030253,ATH000757,2023-09-12,Fitbit,15460,132,2067,137,147,47,7.6,75.0,26,79,True,weight_loss
WEAR00030254,ATH000757,2022-03-22,Apple Watch,12788,200,4940,173,185,68,8.4,71.0,42,65,True,weight_loss
WEAR00030255,ATH000757,2022-08-21,Garmin,11297,236,3989,151,170,62,8.6,75.0,51,74,True,weight_loss
WEAR00030256,ATH000757,2022-03-30,Fitbit,18758,227,4488,156,169,51,7.4,77.5,58,65,True,weight_loss
WEAR00030257,ATH000757,2023-01-30,Fitbit,16007,154,3104,146,172,65,8.9,73.7,30,82,True,weight_loss
WEAR00030258,ATH000757,2022-10-10,Garmin,13576,161,2291,159,174,52,8.1,82.4,29,65,True,weight_loss
WEAR00030259,ATH000757,2024-04-08,Whoop,14912,188,4199,154,168,61,8.8,92.8,45,63,True,weight_loss
WEAR00030260,ATH000757,2022-03-29,Whoop,14844,144,1448,127,153,56,8.2,72.2,42,69,True,weight_loss
WEAR00030261,ATH000757,2022-12-29,Fitbit,12324,185,2493,137,148,73,8.9,82.1,44,79,True,weight_loss
WEAR00030262,ATH000757,2024-11-06,Whoop,11880,137,1949,148,171,45,8.5,92.9,37,75,True,weight_loss
WEAR00030263,ATH000757,2022-03-12,Fitbit,13075,134,1467,140,146,45,8.7,82.6,43,62,True,weight_loss
WEAR00030264,ATH000757,2023-03-17,Apple Watch,16362,228,3735,160,169,59,8.0,78.9,20,81,True,weight_loss
WEAR00030265,ATH000757,2024-10-29,Garmin,16280,174,1709,129,148,48,7.4,89.6,50,85,True,weight_loss
WEAR00030266,ATH000757,2023-04-04,Fitbit,15886,212,3128,148,169,47,7.3,82.3,22,76,True,weight_loss
WEAR00030267,ATH000757,2024-07-12,Fitbit,18059,172,1734,139,146,47,8.8,94.1,31,63,True,weight_loss
WEAR00030268,ATH000757,2022-02-22,Apple Watch,17117,135,2859,151,171,45,7.4,85.0,37,62,True,weight_loss
WEAR00030269,ATH000757,2024-07-20,Garmin,14107,194,3745,177,188,61,8.7,89.3,34,68,True,weight_loss
WEAR00030270,ATH000757,2022-09-09,Apple Watch,15299,145,1498,143,155,46,7.5,83.0,44,77,True,weight_loss
WEAR00030271,ATH000757,2022-06-06,Whoop,11237,166,1729,137,152,50,7.7,72.4,26,79,True,weight_loss
WEAR00030272,ATH000757,2022-11-26,Fitbit,14323,161,1769,157,174,55,8.4,94.4,44,63,True,weight_loss
WEAR00030273,ATH000757,2023-06-21,Fitbit,17526,142,2024,164,173,54,7.8,74.4,38,65,True,weight_loss
WEAR00030274,ATH000757,2024-12-19,Garmin,17868,195,4109,169,186,60,7.4,84.4,35,70,True,weight_loss
WEAR00030275,ATH000757,2022-11-01,Garmin,10036,265,6414,166,189,72,8.6,73.4,41,74,True,weight_loss
WEAR00030276,ATH000757,2022-11-13,Apple Watch,15504,213,4152,175,187,66,7.5,70.3,37,70,True,weight_loss
WEAR00030277,ATH000757,2024-04-19,Whoop,14660,190,1848,136,150,46,7.3,72.4,45,77,True,weight_loss
WEAR00030278,ATH000757,2023-04-18,Apple Watch,12446,172,3058,150,170,53,7.1,77.7,32,64,True,weight_loss
WEAR00030279,ATH000757,2022-04-21,Apple Watch,12014,128,2037,138,145,58,7.9,71.7,20,66,True,weight_loss
WEAR00030280,ATH000757,2024-08-20,Garmin,15187,161,2319,139,147,59,7.4,71.3,21,77,True,weight_loss
WEAR00030281,ATH000758,2023-01-27,Fitbit,9229,140,1579,151,173,58,7.7,94.8,35,83,True,fitness_enthusiast
WEAR00030282,ATH000758,2023-06-26,Garmin,8371,209,2508,176,193,48,8.1,87.3,44,68,True,fitness_enthusiast
WEAR00030283,ATH000758,2022-09-13,Garmin,13299,168,1903,145,151,71,8.2,93.4,43,70,True,fitness_enthusiast
WEAR00030284,ATH000758,2022-02-13,Garmin,12823,143,2022,151,172,54,8.1,72.5,31,83,True,fitness_enthusiast
WEAR00030285,ATH000758,2023-03-18,Apple Watch,10543,171,2023,161,175,71,8.7,75.6,47,78,True,fitness_enthusiast
WEAR00030286,ATH000758,2023-01-18,Fitbit,10279,188,3107,171,191,71,8.8,90.9,55,79,True,fitness_enthusiast
WEAR00030287,ATH000758,2023-07-03,Garmin,13121,175,1437,147,156,51,8.7,82.2,43,80,True,fitness_enthusiast
WEAR00030288,ATH000758,2023-11-09,Apple Watch,10648,223,2438,156,169,57,8.8,70.1,47,83,True,fitness_enthusiast
WEAR00030289,ATH000758,2024-07-08,Whoop,13010,145,1396,147,151,67,7.4,81.5,40,63,True,fitness_enthusiast
WEAR00030290,ATH000758,2023-02-25,Garmin,11255,115,1938,153,174,47,8.6,83.7,55,84,True,fitness_enthusiast
WEAR00030291,ATH000758,2024-07-13,Fitbit,14417,226,3442,173,192,65,7.2,88.6,50,75,True,fitness_enthusiast
WEAR00030292,ATH000758,2023-08-04,Whoop,13863,177,2477,159,168,46,8.2,78.7,58,80,True,fitness_enthusiast
WEAR00030293,ATH000758,2022-12-06,Fitbit,10643,201,3814,172,190,55,8.9,71.6,52,76,True,fitness_enthusiast
WEAR00030294,ATH000758,2023-12-31,Apple Watch,12772,205,2422,161,176,69,8.3,80.4,50,73,True,fitness_enthusiast
WEAR00030295,ATH000758,2024-09-08,Whoop,14792,224,3300,177,189,45,8.2,88.2,31,78,True,fitness_enthusiast
WEAR00030296,ATH000758,2022-12-17,Apple Watch,14661,229,4419,183,192,57,8.4,83.9,59,80,True,fitness_enthusiast
WEAR00030297,ATH000758,2024-04-26,Whoop,14122,155,1681,154,168,48,7.7,91.0,49,71,True,fitness_enthusiast
WEAR00030298,ATH000758,2023-11-10,Garmin,13074,242,3722,182,190,52,7.7,80.5,44,71,True,fitness_enthusiast
WEAR00030299,ATH000758,2022-02-28,Garmin,12968,147,1660,134,152,61,7.3,86.7,57,76,True,fitness_enthusiast
WEAR00030300,ATH000758,2023-08-05,Garmin,9251,146,2248,151,169,46,7.5,78.1,59,79,True,fitness_enthusiast
WEAR00030301,ATH000758,2022-10-26,Apple Watch,9022,211,2413,153,168,55,7.8,78.4,52,78,True,fitness_enthusiast
WEAR00030302,ATH000758,2022-04-03,Fitbit,9814,145,1129,128,148,66,8.5,94.6,23,79,True,fitness_enthusiast
WEAR00030303,ATH000758,2022-04-05,Fitbit,9401,200,2649,166,175,70,7.5,92.0,35,78,True,fitness_enthusiast
WEAR00030304,ATH000758,2022-05-24,Apple Watch,9232,158,2011,153,169,57,7.7,84.0,51,80,True,fitness_enthusiast
WEAR00030305,ATH000758,2024-03-07,Garmin,9237,202,2902,171,191,48,9.0,75.5,55,82,True,fitness_enthusiast
WEAR00030306,ATH000758,2022-09-09,Garmin,11888,225,3853,175,191,75,8.8,75.9,60,72,True,fitness_enthusiast
WEAR00030307,ATH000758,2023-07-22,Apple Watch,14806,172,1750,150,173,66,8.8,78.3,49,83,True,fitness_enthusiast
WEAR00030308,ATH000758,2024-12-20,Garmin,9256,136,2057,167,170,67,8.3,93.6,45,66,True,fitness_enthusiast
WEAR00030309,ATH000758,2023-04-19,Whoop,14231,153,2079,156,171,64,8.3,81.7,41,84,True,fitness_enthusiast
WEAR00030310,ATH000758,2022-09-18,Garmin,10727,114,1505,133,150,60,8.4,79.2,39,79,True,fitness_enthusiast
WEAR00030311,ATH000758,2022-06-03,Fitbit,14346,179,2117,160,177,49,8.1,85.4,36,64,True,fitness_enthusiast
WEAR00030312,ATH000758,2023-10-10,Apple Watch,10555,145,1458,166,177,55,8.3,81.9,33,68,True,fitness_enthusiast
WEAR00030313,ATH000758,2022-12-30,Fitbit,12157,131,1234,158,177,47,8.7,72.5,46,62,True,fitness_enthusiast
WEAR00030314,ATH000758,2024-05-10,Apple Watch,11020,202,3413,161,174,60,7.1,86.6,30,64,True,fitness_enthusiast
WEAR00030315,ATH000758,2024-05-08,Whoop,10848,168,1487,136,156,61,8.2,81.7,37,83,True,fitness_enthusiast
WEAR00030316,ATH000758,2024-05-19,Fitbit,13479,195,2968,175,189,72,8.7,78.5,32,74,True,fitness_enthusiast
WEAR00030317,ATH000758,2023-12-12,Apple Watch,12363,139,1394,143,149,59,7.8,76.6,28,63,True,fitness_enthusiast
WEAR00030318,ATH000758,2024-06-14,Fitbit,12253,206,2334,167,174,46,7.1,93.1,47,61,True,fitness_enthusiast
WEAR00030319,ATH000758,2022-03-17,Garmin,13113,149,1372,143,152,54,8.5,93.8,57,63,True,fitness_enthusiast
WEAR00030320,ATH000758,2022-07-29,Fitbit,12214,190,3357,169,191,54,8.9,87.5,46,78,True,fitness_enthusiast
WEAR00030321,ATH000759,2024-03-12,Whoop,16199,118,1727,151,177,51,7.2,70.8,29,78,True,weight_loss
WEAR00030322,ATH000759,2023-08-08,Garmin,12174,167,1420,170,171,61,7.0,85.1,43,75,True,weight_loss
WEAR00030323,ATH000759,2024-11-08,Apple Watch,10965,161,1430,140,157,64,7.2,71.5,22,85,True,weight_loss
WEAR00030324,ATH000759,2024-03-20,Fitbit,16863,177,1849,154,176,51,7.6,90.5,46,69,True,weight_loss
WEAR00030325,ATH000759,2024-08-29,Whoop,12918,186,2478,162,175,54,7.5,78.8,23,75,True,weight_loss
WEAR00030326,ATH000759,2023-04-01,Apple Watch,13177,252,5188,187,193,56,8.3,86.0,53,83,True,weight_loss
WEAR00030327,ATH000759,2022-10-14,Garmin,15117,146,1979,167,176,74,8.0,75.3,55,61,True,weight_loss
WEAR00030328,ATH000759,2022-03-01,Apple Watch,17555,182,2445,167,171,56,7.3,87.2,27,71,True,weight_loss
WEAR00030329,ATH000759,2024-03-27,Whoop,14381,144,992,144,151,70,7.2,76.3,45,63,True,weight_loss
WEAR00030330,ATH000759,2024-04-06,Fitbit,17180,223,3178,163,173,73,8.0,94.9,41,74,True,weight_loss
WEAR00030331,ATH000759,2022-06-30,Whoop,14710,165,1508,132,158,48,7.3,94.3,40,84,True,weight_loss
WEAR00030332,ATH000759,2024-06-07,Fitbit,18157,255,4151,157,179,53,7.8,74.9,25,83,True,weight_loss
WEAR00030333,ATH000759,2022-11-21,Whoop,14651,144,1607,141,153,68,7.3,93.1,51,85,True,weight_loss
WEAR00030334,ATH000759,2024-12-21,Fitbit,11568,153,2052,140,154,57,7.4,90.7,38,73,True,weight_loss
WEAR00030335,ATH000759,2024-06-25,Garmin,12542,146,1616,159,172,75,9.0,73.9,42,64,True,weight_loss
WEAR00030336,ATH000759,2022-06-10,Apple Watch,14718,117,1510,152,178,56,8.8,79.6,20,78,True,weight_loss
WEAR00030337,ATH000759,2022-12-29,Fitbit,13172,136,2145,166,174,71,7.3,73.0,60,84,True,weight_loss
WEAR00030338,ATH000759,2023-01-26,Whoop,15877,142,2187,152,174,45,7.4,82.8,22,62,True,weight_loss
WEAR00030339,ATH000759,2022-09-06,Whoop,12624,159,1930,148,155,68,8.8,81.2,35,85,True,weight_loss
WEAR00030340,ATH000759,2023-01-01,Fitbit,14601,208,2524,162,172,74,7.6,73.4,42,67,True,weight_loss
WEAR00030341,ATH000759,2024-10-16,Fitbit,16291,155,1403,167,177,48,8.3,80.0,21,61,True,weight_loss
WEAR00030342,ATH000759,2024-11-30,Garmin,14829,174,2307,155,178,68,8.7,81.8,35,62,True,weight_loss
WEAR00030343,ATH000759,2024-02-10,Whoop,16935,153,2611,155,179,67,8.8,86.2,54,81,True,weight_loss
WEAR00030344,ATH000759,2022-12-03,Fitbit,13904,143,1973,162,175,46,8.7,71.2,35,70,True,weight_loss
WEAR00030345,ATH000759,2024-12-04,Garmin,14316,120,1707,157,173,73,7.9,90.7,56,77,True,weight_loss
WEAR00030346,ATH000759,2024-09-07,Whoop,13830,144,1804,167,177,50,8.6,91.0,42,68,True,weight_loss
WEAR00030347,ATH000759,2022-06-19,Apple Watch,13511,229,3455,164,175,45,7.6,92.3,51,60,True,weight_loss
WEAR00030348,ATH000759,2023-08-01,Apple Watch,13963,125,1630,137,154,74,7.2,80.2,27,78,True,weight_loss
WEAR00030349,ATH000759,2023-08-06,Apple Watch,16867,193,2050,137,152,54,8.9,71.1,28,74,True,weight_loss
WEAR00030350,ATH000759,2022-06-05,Whoop,13288,201,2322,158,175,74,7.1,92.6,55,60,True,weight_loss
WEAR00030351,ATH000759,2024-08-09,Whoop,15127,126,1545,131,157,48,8.4,80.5,30,67,True,weight_loss
WEAR00030352,ATH000759,2023-04-19,Apple Watch,13390,193,2334,156,180,50,8.0,82.9,60,72,True,weight_loss
WEAR00030353,ATH000759,2023-02-01,Fitbit,14653,154,1214,132,154,68,7.0,88.1,24,83,True,weight_loss
WEAR00030354,ATH000759,2023-04-22,Apple Watch,12283,150,2676,163,176,71,8.4,89.6,33,66,True,weight_loss
WEAR00030355,ATH000759,2022-11-01,Whoop,17004,190,2145,168,173,63,8.9,71.1,26,60,True,weight_loss
WEAR00030356,ATH000759,2022-08-20,Fitbit,15060,202,3897,152,171,53,7.3,76.1,42,85,True,weight_loss
WEAR00030357,ATH000759,2023-07-29,Whoop,14424,254,3668,156,179,51,8.0,88.3,51,83,True,weight_loss
WEAR00030358,ATH000759,2024-05-19,Fitbit,15148,254,3969,160,178,74,7.3,75.1,27,77,True,weight_loss
WEAR00030359,ATH000759,2024-05-05,Garmin,11807,172,2241,167,176,48,7.7,85.3,55,68,True,weight_loss
WEAR00030360,ATH000759,2022-11-07,Fitbit,18038,176,3665,190,192,74,7.4,71.3,28,75,True,weight_loss
WEAR00030361,ATH000760,2023-05-09,Apple Watch,17034,175,3066,160,173,53,8.9,78.8,60,72,True,weight_loss
WEAR00030362,ATH000760,2024-12-12,Apple Watch,16044,155,2833,165,170,74,7.9,90.6,31,74,True,weight_loss
WEAR00030363,ATH000760,2023-04-26,Whoop,15154,118,2772,155,173,51,8.9,71.1,55,84,True,weight_loss
WEAR00030364,ATH000760,2022-02-05,Apple Watch,16816,212,4291,170,189,45,8.4,85.1,27,60,True,weight_loss
WEAR00030365,ATH000760,2023-12-16,Fitbit,12942,150,2997,154,172,64,8.4,71.5,33,78,True,weight_loss
WEAR00030366,ATH000760,2023-07-14,Apple Watch,16753,124,2124,144,154,59,7.9,87.8,50,74,True,weight_loss
WEAR00030367,ATH000760,2022-08-21,Whoop,16128,129,2159,136,148,53,8.3,82.0,58,69,True,weight_loss
WEAR00030368,ATH000760,2024-05-17,Apple Watch,13736,144,4107,155,173,73,7.3,73.4,24,61,True,weight_loss
WEAR00030369,ATH000760,2022-12-29,Whoop,12620,142,1994,141,148,70,7.9,70.2,40,65,True,weight_loss
WEAR00030370,ATH000760,2023-03-21,Whoop,16474,177,3411,131,149,55,7.3,70.2,31,67,True,weight_loss
WEAR00030371,ATH000760,2024-07-12,Apple Watch,11976,127,2944,159,174,64,7.0,78.5,27,71,True,weight_loss
WEAR00030372,ATH000760,2022-02-17,Apple Watch,11688,228,6405,172,189,48,8.4,79.9,39,61,True,weight_loss
WEAR00030373,ATH000760,2024-09-07,Fitbit,17343,149,3140,141,155,58,8.6,71.9,60,60,True,weight_loss
WEAR00030374,ATH000760,2022-11-04,Whoop,12463,162,2955,163,175,52,7.7,77.8,21,79,True,weight_loss
WEAR00030375,ATH000760,2022-05-24,Fitbit,14746,145,1788,144,154,47,7.8,82.0,41,67,True,weight_loss
WEAR00030376,ATH000760,2022-02-24,Apple Watch,15709,155,2391,131,148,48,8.3,84.5,46,75,True,weight_loss
WEAR00030377,ATH000760,2023-10-05,Garmin,15293,126,2486,160,170,53,8.4,93.6,49,80,True,weight_loss
WEAR00030378,ATH000760,2023-04-09,Fitbit,17969,222,4685,152,166,65,8.8,82.2,31,60,True,weight_loss
WEAR00030379,ATH000760,2022-03-31,Apple Watch,14588,118,2163,149,172,74,8.8,80.5,52,64,True,weight_loss
WEAR00030380,ATH000760,2022-08-11,Apple Watch,18488,241,7063,168,188,47,8.1,91.0,44,83,True,weight_loss
WEAR00030381,ATH000760,2024-02-12,Garmin,16368,159,1909,139,152,48,7.6,83.2,41,82,True,weight_loss
WEAR00030382,ATH000760,2024-11-17,Apple Watch,17571,142,3533,153,169,72,8.1,77.7,40,72,True,weight_loss
WEAR00030383,ATH000760,2023-09-15,Apple Watch,16293,113,2819,157,174,50,7.6,79.1,43,62,True,weight_loss
WEAR00030384,ATH000760,2023-04-19,Garmin,12452,194,4952,177,187,59,8.3,75.6,28,67,True,weight_loss
WEAR00030385,ATH000760,2023-06-03,Whoop,14503,167,3336,139,151,63,7.0,94.1,48,61,True,weight_loss
WEAR00030386,ATH000760,2022-11-25,Whoop,12354,183,2880,155,173,46,8.2,81.1,48,63,True,weight_loss
WEAR00030387,ATH000760,2023-12-26,Whoop,10483,132,1926,129,151,60,7.4,80.9,31,80,True,weight_loss
WEAR00030388,ATH000760,2022-04-23,Apple Watch,15587,145,2458,164,170,73,8.8,70.5,55,73,True,weight_loss
WEAR00030389,ATH000760,2024-07-31,Fitbit,10843,145,2257,148,174,53,8.1,80.1,37,74,True,weight_loss
WEAR00030390,ATH000760,2024-05-03,Whoop,13152,178,4851,181,186,61,8.3,87.8,37,79,True,weight_loss
WEAR00030391,ATH000760,2024-10-06,Apple Watch,11824,142,2283,160,174,55,7.2,74.1,45,79,True,weight_loss
WEAR00030392,ATH000760,2022-03-19,Fitbit,12722,176,2920,136,151,60,7.0,71.7,57,66,True,weight_loss
WEAR00030393,ATH000760,2022-10-08,Fitbit,16157,199,6535,173,189,59,8.0,80.9,34,67,True,weight_loss
WEAR00030394,ATH000760,2023-09-03,Garmin,13597,201,6354,179,189,67,8.8,94.8,59,85,True,weight_loss
WEAR00030395,ATH000760,2022-04-02,Garmin,15840,208,6805,174,187,45,8.3,91.6,49,70,True,weight_loss
WEAR00030396,ATH000760,2023-05-13,Apple Watch,16018,153,2571,128,151,70,7.3,79.8,21,74,True,weight_loss
WEAR00030397,ATH000760,2023-12-20,Garmin,16623,153,1841,142,147,64,8.5,86.7,31,79,True,weight_loss
WEAR00030398,ATH000760,2024-09-26,Apple Watch,18147,148,2289,159,174,74,8.7,86.6,25,60,True,weight_loss
WEAR00030399,ATH000760,2022-05-08,Fitbit,13561,196,3838,152,175,46,7.5,90.7,40,71,True,weight_loss
WEAR00030400,ATH000760,2023-10-17,Whoop,12574,217,5137,161,173,65,7.5,74.6,31,69,True,weight_loss
WEAR00030401,ATH000761,2024-07-24,Whoop,10554,187,3252,153,159,71,7.3,77.7,31,63,True,elite_athlete
